2,北京,BJP,beijing,bj,bji,116.427282,39.903716
2077,章丘,ZTK,zhangqiu,zq,zqi,117.499204,36.722255
2080,中山北,ZGQ,zhongshanbei,zsb,zsb,113.382517,22.557938
2082,中山,ZSQ,zhongshan,zs,zsh,113.433368,22.544159
2096,枣阳,ZYN,zaoyang,zy,zya,112.761668,32.069954
2102,漳州,ZUS,zhangzhou,zz,zzh,117.716038,24.456973
2109,株洲西,ZAQ,zhuzhouxi,zzx,zzx,113.068768,27.790789
2110,郑州西,XPF,zhengzhouxi,zzx,zzx,113.424941,34.745489
2112,安图西,AXL,antuxi,atx,atx,128.894243,43.113258
2113,安阳东,ADF,anyangdong,ayd,ayd,114.452728,36.084028
2115,保定东,BMP,baodingdong,bdd,bdd,115.601492,38.864142
2116,白沟,FEP,baigou,bg,bgo,116.101829,39.081157
2117,滨海,FHP,binhai,bh,bha,117.6111,39.080818
2118,滨海北,FCP,binhaibei,bhb,bhb,117.762185,39.236073
2119,宝鸡南,BBY,baojinan,bjn,bjn,107.231122,34.334085
2120,北井子,BRT,beijingzi,bjz,bjz,116.920286,43.031725
2121,白马井,BFQ,baimajing,bmj,bmj,109.251061,19.653674
2123,璧山,FZW,bishan,bs,bsh,106.224108,29.503869
2125,本溪新城,BVT,benxixincheng,bxxc,bxc,123.677189,41.480797
2127,宾阳,UKZ,binyang,by,bya,109.091996,23.216503
2128,白洋淀,FWP,baiyangdian,byd,byd,115.874326,39.069321
2129,百宜,FHW,baiyi,by,byi,106.851988,26.707875
2133,霸州西,FOP,bazhouxi,bzx,bzx,116.350402,39.093444
2135,巢湖东,GUH,chaohudong,chd,chd,117.924903,31.617585
2136,从江,KNW,congjiang,cj,cji,109.114834,25.908873
2137,长临河,FVH,changlinhe,clh,clh,117.483248,31.698254
2140,长寿北,COW,changshoubei,csb,csb,107.074985,29.880457
2141,潮汕,CBQ,chaoshan,cs,csh,116.587789,23.539196
2142,长汀南,CNS,changtingnan,ctn,ctn,116.357518,25.766284
2144,长兴,CBH,changxing,cx,cxi,119.903996,30.990589
2147,潮阳,CNQ,chaoyang,cy,cya,116.42238,23.380822
2148,城子坦,CWT,chengzitan,czt,czt,122.477945,39.495456
2149,东安东,DCZ,dongandong,dad,dad,111.337262,26.377544
2151,东戴河,RDD,dongdaihe,ddh,ddh,119.847497,40.04194
2152,丹东西,RWT,dandongxi,ddx,ddx,124.262504,39.998548
2154,东港北,RGT,donggangbei,dgb,dgb,124.132004,39.911136
2155,大孤山,RMT,dagushan,dgs,dgs,123.58567,39.935507
2156,东莞,RTQ,dongguan,dg,dgu,113.859201,23.089194
2158,大荔,DNY,dali,dl,dli,109.92587,34.834516
2160,德清,DRH,deqing,dq,dqi,120.059287,30.544334
2162,当涂东,OWH,dangtudong,dtd,dtd,118.52647,31.561131
2163,大通西,DTO,datongxi,dtx,dtx,101.673855,36.966455
2164,德兴,DWG,dexing,dx,dxi,117.860936,28.957579
2166,大冶北,DBN,dayebei,dyb,dyb,115.00075,30.122354
2167,都匀东,KJW,duyundong,dyd,dyd,107.585638,26.165721
2170,定州东,DOP,dingzhoudong,dzd,dzd,115.07512,38.508258
2171,大足南,FQW,dazunan,dzn,dzn,105.745606,29.420791
2172,峨眉山,IXW,emeishan,ems,ems,103.466335,29.576462
2173,鄂州东,EFN,ezhoudong,ezd,ezd,114.948095,30.361526
2174,防城港北,FBZ,fangchenggangbei,fcgb,fcb,108.377029,21.713812
2175,凤城东,FDT,fengchengdong,fcd,fcd,124.134736,40.464389
2177,繁昌西,PUH,fanchangxi,fcx,fcx,118.158967,31.072436
2178,丰都,FUW,fengdu,fd,fdu,107.690347,29.845553
2179,涪陵北,FEW,fulingbei,flb,flb,107.277532,29.770426
2181,福山镇,FZQ,fushanzhen,fsz,fsz,121.305896,37.455383
2182,福田,NZQ,futian,ft,fti,114.056665,22.539096
2184,抚州东,FDG,fuzhoudong,fzd,fzd,116.616912,28.2604
2185,抚州,FZG,fuzhou,fz,fzh,116.352574,27.918924
2186,高安,GCG,gaoan,ga,gan,115.385817,28.470522
2187,广安南,VUW,guangannan,gan,gan,106.592707,30.451763
2188,高碑店东,GMP,gaobeidiandong,gbdd,gbd,115.9464,39.2886
2189,恭城,GCZ,gongcheng,gc,gch,110.869969,24.83037
2190,贵定北,FMW,guidingbei,gdb,gdb,107.232534,26.593033
2191,葛店南,GNN,gediannan,gdn,gdn,114.660061,30.490325
2192,贵定县,KIW,guidingxian,gdx,gdx,107.22927,26.581349
2193,广汉北,GVW,guanghanbei,ghb,ghb,104.275792,31.009127
2195,桂林西,GEZ,guilinxi,glx,glx,110.267176,25.35462
2196,光明城,IMQ,guangmingcheng,gmc,gmc,113.954286,22.732865
2197,广宁,FBQ,guangning,gn,gni,112.426086,23.585314
2198,广宁寺,GQT,guangningsi,gns,gns,121.813885,39.189029
2199,桂平,GAZ,guiping,gp,gpi,110.116405,23.316069
2201,古田北,GBS,gutianbei,gtb,gtb,118.665271,26.461859
2203,高台南,GAJ,gaotainan,gtn,gtn,99.769807,39.294954
2204,古田会址,STS,gutianhuizhi,gthz,gtz,116.772577,25.184158
2205,贵阳北,KQW,guiyangbei,gyb,gyb,106.674231,26.619282
2206,高邑西,GNP,gaoyixi,gyx,gyx,114.531152,37.629509
2207,惠安,HNS,huian,ha,han,118.714828,25.057271
2208,鹤壁东,HFF,hebidong,hbd,hbd,114.300183,35.70579
2210,珲春,HUL,hunchun,hch,hch,130.402415,42.902013
2211,邯郸东,HPP,handandong,hdd,hdd,114.558896,36.619724
2212,惠东,KDQ,huidong,hd,hdo,114.794403,22.845442
2213,海东西,HDO,haidongxi,hdx,hdx,102.055562,36.509439
2214,洪洞西,HTV,hongtongxi,hdx,hdx,111.581276,36.253819
2215,哈尔滨北,HTB,haerbinbei,hebb,heb,126.536029,45.850645
2216,合肥北城,COH,hefeibeicheng,hfbc,hfc,117.25268,32.063449
2217,合肥南,ENH,hefeinan,hfn,hfn,117.290854,31.799213
2218,黄冈,KGN,huanggang,hg,hga,114.943646,30.48636
2219,黄冈东,KAN,huanggangdong,hgd,hgd,114.985024,30.50742
2220,横沟桥东,HNN,henggouqiaodong,hgqd,hgd,114.374448,29.933683
2221,黄冈西,KXN,huanggangxi,hgx,hgx,114.887767,30.50388
2223,怀化南,KAQ,huaihuanan,hhn,hhn,109.992897,27.512446
2224,黄河景区,HCF,huanghejingqu,hhjq,hhq,113.532876,34.931268
2225,花湖,KHN,huahu,hh,hhu,115.022328,30.26118
2226,怀集,FAQ,huaiji,hj,hji,112.159454,23.892349
2228,黄流,KLQ,huangliu,hl,hli,108.831005,18.528709
2229,黄陵南,VLY,huanglingnan,hln,hln,109.387598,35.581919
2230,鲘门,KMQ,houmen,hm,hme,115.125282,22.812585
2231,虎门,IUQ,humen,hm,hme,113.673298,22.860517
2232,侯马西,HPV,houmaxi,hmx,hmx,111.288167,35.601635
2234,淮南东,HOH,huainandong,hnd,hnd,117.150792,32.645934
2235,合浦,HVZ,hepu,hp,hpu,109.187537,21.622537
2238,华容东,HPN,huarongdong,hrd,hrd,114.786503,30.531945
2239,华容南,KRN,huarongnan,hrn,hrn,114.802946,30.395027
2240,黄石北,KSN,huangshibei,hsb,hsb,115.00775,30.210467
2241,黄山北,NYH,huangshanbei,hsb,hsb,118.272306,29.815252
2242,贺胜桥东,HLN,heshengqiaodong,hsqd,hsd,114.371963,30.019847
2244,花山南,KNN,huashannan,hsn,hsn,114.51197,30.528194
2246,海阳北,HEK,haiyangbei,hyb,hyb,120.960842,37.069608
2247,花园口,HYT,huayuankou,hyk,hyk,122.620434,39.561617
2248,霍州东,HWV,huozhoudong,hzd,hzd,111.837554,36.564671
2249,惠州南,KNQ,huizhounan,hzn,hzn,114.492323,22.784548
2251,旌德,NSH,jingde,jd,jde,118.529048,30.291845
2252,尖峰,PFQ,jianfeng,jf,jfe,108.796744,18.687269
2253,蛟河西,JOL,jiaohexi,jhx,jhx,127.301414,43.729601
2254,军粮城北,JMP,junliangchengbei,jlcb,jlb,117.427661,39.066378
2255,将乐,JLS,jiangle,jl,jle,117.479109,26.695725
2257,即墨北,JVK,jimobei,jmb,jmb,120.394264,36.403793
2258,建宁县北,JCS,jianningxianbei,jnxb,jnb,116.870805,26.915612
2259,江宁,JJH,jiangning,jn,jni,118.898636,31.935474
2260,江宁西,OKH,jiangningxi,jnx,jnx,118.595537,31.823563
2261,建瓯西,JUS,jianouxi,jox,jox,118.278932,27.049106
2262,酒泉南,JNJ,jiuquannan,jqn,jqn,98.535587,39.70153
2263,句容西,JWH,jurongxi,jrx,jrx,118.979555,31.832306
2266,绩溪北,NRH,jixibei,jxb,jxb,118.571287,30.071301
2267,介休东,JDV,jiexiudong,jxd,jxd,111.988097,37.052937
2269,泾县,LOH,jingxian,jx,jxi,118.388758,30.658777
2270,进贤南,JXG,jinxiannan,jxn,jxn,116.234492,28.337337
2271,简阳南,JOW,jianyangnan,jyn,jyn,104.518245,30.353668
2272,嘉峪关南,JBJ,jiayuguannan,jygn,jyn,98.309438,39.718047
2274,缙云西,PYH,jinyunxi,jyx,jyx,120.055373,28.676867
2275,晋中,JZV,jinzhong,jz,jzh,112.642638,37.686428
2276,凯里南,QKW,kailinan,kln,kln,107.887315,26.516046
2278,葵潭,KTQ,kuitan,kt,kta,115.997932,23.063884
2279,开阳,KVW,kaiyang,ky,kya,106.974157,27.041487
2280,隆安东,IDZ,longandong,lad,lad,107.71261,23.148762
2281,来宾北,UCZ,laibinbei,lbb,lbb,109.24433,23.752318
2283,绿博园,LCF,lvboyuan,lby,lby,113.933626,34.779816
2284,隆昌北,NWW,longchangbei,lcb,lcb,105.290718,29.465548
2287,老城镇,ACQ,laochengzhen,lcz,lcz,110.1183,19.933182
2288,龙洞堡,FVW,longdongbao,ldb,ldb,106.800166,26.540663
2289,乐都南,LVO,ledunan,ldn,ldn,102.391055,36.467881
2290,娄底南,UOQ,loudinan,ldn,ldn,112.014617,27.664025
2291,乐东,UQQ,ledong,ld,ldo,108.938487,18.444578
2292,离堆公园,INW,liduigongyuan,ldgy,ldy,103.623842,30.993479
2293,陆丰,LLQ,lufeng,lf,lfe,115.733394,22.948045
2295,临汾西,LXV,linfenxi,lfx,lfx,111.465625,36.10192
2296,临高南,KGQ,lingaonan,lgn,lgn,109.759084,19.86812
2297,滦河,UDP,luanhe,lh,lhe,118.672098,39.853857
2298,漯河西,LBN,luohexi,lhx,lhx,113.963272,33.57242
2299,罗江东,IKW,luojiangdong,ljd,ljd,104.53479,31.304001
2301,龙里北,KFW,longlibei,llb,llb,106.966014,26.468258
2302,醴陵东,UKQ,lilingdong,lld,lld,113.578001,27.714875
2304,灵石东,UDV,lingshidong,lsd,lsd,111.915775,36.879565
2305,乐山,IVW,leshan,ls,lsh,103.712707,29.601903
2307,溧水,LDH,lishui,ls,lsh,119.096321,31.679117
2308,洛湾三江,KRW,luowansanjiang,lwsj,lwj,106.776131,26.663016
2309,莱西北,LBK,laixibei,lxb,lxb,120.530274,36.823431
2310,溧阳,LEH,liyang,ly,lya,119.503032,31.385949
2312,柳园南,LNR,liuyuannan,lyn,lyn,95.472128,41.101883
2313,鹿寨北,LSZ,luzhaibei,lzb,lzb,109.654372,24.640063
2315,临泽南,LDJ,linzenan,lzn,lzn,100.124368,39.133935
2316,马鞍山东,OMH,maanshandong,masd,mad,118.539641,31.692103
2317,明港东,MDN,minggangdong,mgd,mgd,114.065865,32.487702
2320,民乐,MBJ,minle,ml,mle,100.838905,38.473704
2322,牟平,MBK,muping,mp,mpi,121.650993,37.423621
2323,闽清北,MBS,minqingbei,mqb,mqb,118.876987,26.287114
2324,眉山东,IUW,meishandong,msd,msd,103.82383,30.066217
2325,庙山,MSN,miaoshan,ms,msh,114.373545,30.412865
2326,门源,MYO,menyuan,my,myu,101.528072,37.426864
2328,孟庄,MZF,mengzhuang,mz,mzh,113.836997,34.585068
2331,南曹,NEF,nancao,nc,nca,113.7812,34.730081
2333,南城,NDG,nancheng,nc,nch,116.617534,27.563706
2334,南昌西,NXG,nanchangxi,ncx,ncx,115.79231,28.622736
2335,南芬北,NUT,nanfenbei,nfb,nfb,123.744646,41.133175
2336,南丰,NFG,nanfeng,nf,nfe,116.601455,27.286084
2337,南湖东,NDN,nanhudong,nhd,nhd,114.380981,30.467052
2338,内江北,NKW,neijiangbei,njb,njb,105.084729,29.609297
2339,南江,FIW,nanjiang,nj,nji,106.973572,26.894096
2340,南江口,NDQ,nanjiangkou,nj,njk,111.78823,23.119324
2341,南陵,LLH,nanling,nl,nli,118.297666,30.835767
2343,南宁东,NFZ,nanningdong,nnd,nnd,108.413702,22.842626
2345,南平北,NBS,nanpingbei,npb,npb,118.273063,26.59076
2348,南阳寨,NYF,nanyangzhai,nyz,nyz,113.617422,34.814483
2349,普安,PAN,puan,pa,pan,104.908563,25.798825
2354,皮口,PUT,pikou,pk,pko,122.360907,39.408602
2355,普宁,PEQ,puning,pn,pni,116.199305,23.266845
2356,平南南,PAZ,pingnannan,pn,pnn,110.431941,23.417721
2357,彭山北,PPW,pengshanbei,psb,psb,103.86086,30.207796
2359,萍乡北,PBG,pingxiangbei,pxb,pxb,113.84891,27.683842
2360,平遥古城,PDV,pingyaogucheng,pygc,pyc,112.149994,37.155836
2361,彭州,PMW,pengzhou,pz,pzh,103.924866,30.978838
2362,青白江东,QFW,qingbaijiangdong,qbjd,qbd,104.223955,30.895583
2363,青岛北,QHK,qingdaobei,qdb,qdb,120.374588,36.169638
2364,祁东,QMQ,qidong,qd,qdo,112.065915,26.759421
2365,青堆,QET,qingdui,qd,qdu,121.917394,41.451995
2367,青莲,QEW,qinglian,ql,qli,104.701562,31.671194
2368,齐齐哈尔南,QNB,qiqihaernan,qqhen,qqn,123.970786,47.28468
2369,清水北,QEJ,qingshuibei,qsb,qsb,99.098069,39.374412
2370,青神,QVW,qingshen,qs,qsh,103.770608,29.848211
2371,岐山,QAY,qishan,qs,qsh,107.613287,34.274027
2372,庆盛,QSQ,qingsheng,qs,qsh,113.491517,22.866261
2374,祁县东,QGV,qixiandong,qxd,qxd,112.357849,37.323331
2376,祁阳,QWQ,qiyang,qy,qya,111.832162,26.609848
2377,全州南,QNZ,quanzhounan,qzn,qzn,111.041791,25.953114
2378,棋子湾,QZQ,qiziwan,qzw,qzw,108.807959,19.337512
2380,荣昌北,RQW,rongchangbei,rcb,rcb,105.636334,29.433314
2381,荣成,RCK,rongcheng,rc,rch,122.407906,37.144687
2383,榕江,RVW,rongjiang,rj,rji,108.555522,25.988312
2385,饶平,RVQ,raoping,rp,rpi,116.93261,23.711767
2386,宋城路,SFF,songchenglu,scl,scl,114.284089,34.785525
2388,邵东,FIQ,shaodong,sd,sdo,111.747817,27.274257
2389,三都县,KKW,sanduxian,sdx,sdx,107.816384,26.07655
2390,胜芳,SUP,shengfang,sf,sfa,116.760485,39.138998
2391,双峰北,NFQ,shuangfengbei,sfb,sfb,112.014686,27.563164
2394,三江南,SWZ,sanjiangnan,sjn,sjn,109.576539,25.726281
2396,双流机场,IPW,shuangliujichang,sljc,slc,103.956402,30.569186
2397,双流西,IQW,shuangliuxi,slx,slx,103.919032,30.542769
2398,三明北,SHS,sanmingbei,smb,smb,117.806368,26.375696
2399,山坡东,SBN,shanpodong,spd,spd,114.359939,30.086227
2402,鄯善北,SMR,shanshanbei,ssb,ssb,90.195699,42.918764
2403,三水南,RNQ,sanshuinan,ssn,ssn,112.871325,23.114135
2404,韶山南,INQ,shaoshannan,ssn,ssn,112.547493,27.887844
2405,三穗,QHW,sansui,ss,ssu,108.651069,26.964327
2407,汕尾,OGQ,shanwei,sw,swe,115.42874,22.810787
2408,歙县北,NPH,shexianbei,sxb,sxb,118.410414,29.921731
2409,绍兴北,SLH,shaoxingbei,sxb,sxb,120.538062,30.099334
2413,邵阳北,OVQ,shaoyangbei,syb,syb,111.504388,27.572483
2414,上虞北,SSH,shangyubei,syb,syb,120.853008,30.054717
2417,沈阳南,SOT,shenyangnan,syn,syn,123.407885,41.668499
2418,深圳北,IOQ,shenzhenbei,szb,szb,114.02887,22.609235
2419,神州,SRQ,shenzhou,sz,szh,110.307973,18.724602
2420,深圳坪山,IFQ,shenzhenpingshan,szps,szs,114.327024,22.707696
2422,石柱县,OSW,shizhuxian,szx,szx,108.097205,29.965833
2423,桃村北,TOK,taocunbei,tcb,tcb,121.146658,37.211731
2424,田东北,TBZ,tiandongbei,tdb,tdb,107.141483,23.683067
2425,土地堂东,TTN,tuditangdong,tdtd,tdd,114.337996,30.212615
2426,太谷西,TIV,taiguxi,tgx,tgx,112.509249,37.448455
2427,吐哈,THR,tuha,th,tha,90.53177,43.060743
2430,吐鲁番北,TAR,tulufanbei,tlfb,tlb,89.110484,43.022534
2431,铜陵北,KXH,tonglingbei,tlb,tlb,118.021423,31.013145
2432,泰宁,TNS,taining,tn,tni,117.153289,26.926797
2433,铜仁南,TNW,tongrennan,trn,trn,108.981046,27.282405
2434,汤逊湖,THN,tangxunhu,txh,txh,114.384909,30.44552
2435,藤县,TAZ,tengxian,tx,txi,110.987021,23.334843
2436,太原南,TNV,taiyuannan,tyn,tyn,112.610933,37.791672
2437,通远堡西,TST,tongyuanpuxi,typx,tyx,123.916811,40.778917
2438,文登东,WGK,wendengdong,wdd,wdd,122.258125,37.241135
2439,五府山,WFG,wufushan,wfs,wfs,118.045896,28.227687
2441,威海北,WHK,weihaibei,whb,whb,122.048164,37.496774
2442,五龙背东,WMT,wulongbeidong,wlbd,wld,124.287007,40.264482
2443,乌龙泉南,WFN,wulongquannan,wlqn,wln,114.345162,30.256809
2446,无为,IIH,wuwei,ww,wwe,117.968432,31.30457
2447,瓦屋山,WAH,wawushan,wws,wws,119.274118,31.558808
2448,闻喜西,WOV,wenxixi,wxx,wxx,111.179446,35.336545
2449,武义北,WDH,wuyibei,wyb,wyb,119.848704,28.982558
2450,武夷山北,WBS,wuyishanbei,wysb,wyb,118.045197,27.777974
2451,武夷山东,WCS,wuyishandong,wysd,wyd,118.094107,27.472708
2452,婺源,WYG,wuyuan,wy,wyu,117.87738,29.239097
2453,武陟,WIF,wuzhi,wz,wzh,113.451273,35.088723
2454,梧州南,WBZ,wuzhounan,wzn,wzn,111.222079,23.393494
2455,兴安北,XDZ,xinganbei,xab,xab,110.667488,25.673368
2456,许昌东,XVF,xuchangdong,xcd,xcd,113.88643,34.04807
2458,新都东,EWW,xindudong,xdd,xdd,104.193518,30.799823
2460,襄汾西,XTV,xiangfenxi,xfx,xfx,111.336418,35.838595
2461,孝感北,XJN,xiaoganbei,xgb,xgb,114.221842,31.586398
2462,新化南,EJQ,xinhuanan,xhn,xhn,111.160652,27.655542
2463,新晃西,EWQ,xinhuangxi,xhx,xhx,109.126094,27.380251
2464,新津,IRW,xinjin,xj,xji,103.870908,30.465489
2465,新津南,ITW,xinjinnan,xjn,xjn,103.858086,30.349217
2466,咸宁东,XKN,xianningdong,xnd,xnd,114.344888,29.866169
2467,咸宁南,UNN,xianningnan,xnn,xnn,114.305863,29.837004
2468,溆浦南,EMQ,xupunan,xpn,xpn,110.59285,27.604727
2469,湘潭北,EDQ,xiangtanbei,xtb,xtb,112.94238,27.964689
2470,邢台东,EDP,xingtaidong,xtd,xtd,114.591209,37.091882
2472,修武西,EXF,xiuwuxi,xwx,xwx,113.425185,35.210799
2473,新乡东,EGF,xinxiangdong,xxd,xxd,113.979001,35.314324
2474,新余北,XBG,xinyubei,xyb,xyb,114.896673,27.912147
2476,信阳东,OYN,xinyangdong,xyd,xyd,114.160429,32.143908
2477,咸阳秦都,XOY,xianyangqindu,xyqd,xyd,108.667045,34.331401
2478,仙游,XWS,xianyou,xy,xyo,118.87177,25.250285
2479,新郑机场,EZF,xinzhengjichang,xzjc,xzc,113.848198,34.526219
2480,迎宾路,YFW,yingbinlu,ybl,ybl,103.641069,30.98086
2481,运城北,ABV,yunchengbei,ycb,ycb,110.984681,35.099503
2482,永川东,WMW,yongchuandong,ycd,ycd,105.948833,29.371054
2483,宜春,YEG,yichun,yc,ych,114.436214,27.788578
2484,岳池,AWW,yuechi,yc,ych,106.470821,30.536892
2485,云浮东,IXQ,yunfudong,yfd,yfd,112.1389,23.012411
2486,永福南,YBZ,yongfunan,yfn,yfn,109.999291,24.998671
2489,永济北,AJV,yongjibei,yjb,yjb,110.424626,35.028019
2490,弋江,RVH,yijiang,yj,yji,118.378982,31.249214
2491,于家堡,YKP,yujiapu,yjp,yjp,117.68496,39.004245
2492,延吉西,YXL,yanjixi,yjx,yjx,129.415056,42.904383
2493,永康南,QUH,yongkangnan,ykn,ykn,120.031306,28.849055
2496,杨陵南,YEY,yanglingnan,yln,yln,108.053149,34.253937
2497,郁南,YKQ,yunan,yn,yna,111.469954,23.245811
2499,阳朔,YCZ,yangshuo,ys,ysh,110.568201,24.959715
2500,玉山南,YGG,yushannan,ysn,ysn,118.29335,28.647082
2501,银滩,CTQ,yintan,yt,yta,117.027839,28.23545
2502,永泰,YTS,yongtai,yt,yta,118.934424,25.848698
2503,鹰潭北,YKG,yingtanbei,ytb,ytb,117.038723,28.30569
2504,烟台南,YLK,yantainan,ytn,ytn,121.392158,37.432308
2505,尤溪,YXS,youxi,yx,yxi,118.1417,26.166945
2506,云霄,YBS,yunxiao,yx,yxi,117.361905,23.891284
2507,宜兴,YUH,yixing,yx,yxi,119.813704,31.312218
2511,余姚北,CTH,yuyaobei,yyb,yyb,121.168082,30.097033
2512,诏安,ZDS,zhaoan,za,zan,117.0976,23.772125
2513,正定机场,ZHP,zhengdingjichang,zdjc,zdc,114.70934,38.252036
2514,纸坊东,ZMN,zhifangdong,zfd,zfd,114.345171,30.353792
2515,庄河北,ZUT,zhuanghebei,zhb,zhb,122.934257,39.726149
2518,芷江,ZPQ,zhijiang,zj,zji,109.659124,27.455716
2521,左岭,ZSN,zuoling,zl,zli,114.609881,30.499653
2522,驻马店西,ZLN,zhumadianxi,zmdx,zmx,113.978624,33.000461
2523,漳浦,ZCS,zhangpu,zp,zpu,117.563179,24.09638
2524,肇庆东,FCQ,zhaoqingdong,zqd,zqd,112.662666,23.213382
2525,庄桥,ZQH,zhuangqiao,zq,zqi,121.535366,29.92345
2526,钟山西,ZAZ,zhongshanxi,zsx,zsx,111.332216,24.552388
2527,资阳北,FYW,ziyangbei,zyb,zyb,104.682573,30.125461
2528,张掖西,ZEJ,zhangyexi,zyx,zyx,100.42797,38.923236
2529,资中北,WZW,zizhongbei,zzb,zzb,104.871981,29.79665
2530,涿州东,ZAP,zhuozhoudong,zzd,zzd,116.053207,39.45966
2531,卓资东,ZDC,zhuozidong,zzd,zzd,112.627375,40.926198
2532,郑州东,ZAF,zhengzhoudong,zzd,zzd,113.778851,34.759462
10001,春申,CSA,chunshen,cs,csh,121.354193,31.079416
10002,新桥,XQH,xinqiao,xq,xqi,121.323057,31.058825
10003,车墩,MIH,chedun,cd,cdu,121.320586,31.005134
10004,叶榭,YOH,yexie,yx,yxi,121.329533,30.940374
10005,亭林,TVH,tinglin,tl,tli,121.358483,30.894812
10006,金山园区,REH,jinshanyuanqu,jsyq,jsq,121.36745,30.829967
10007,金山卫,BGH,jinshanwei,jsw,fsw,121.362685,30.72823
